nomor_pohon,barcode_pohon,jenis_pohon,nomor_petak,luas_petak,nomor_jalur,arah_jalur,panjang_jalur,status_pohon, monitoring ,icon,Longitude,Latitude, panjang_pohon ,pangkal_pohon,ujung_pohon,rata_rata_pohon, volume_pohon ,no_produk,image1,image2
2839,1904A09SMLJ0000000000137715,Jambu-jambu,X-13,91,35,SELATAN,877,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805296,2.106506074,0,0,0,0,0,0,media/,media/
2841,1904A09SMLJ0000000000137716,Meranti Merah,X-13,91,35,SELATAN,877,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052148,2.107068913,0,0,0,0,0,0,media/,media/
2842,1904A09SMLJ0000000000137758,Meranti Kuning,X-13,91,35,SELATAN,877,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8051968,2.107077958,0,0,0,0,0,0,media/,media/
2843,1904A09SMLJ0000000000137717,Meranti Kuning,X-13,91,35,SELATAN,877,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8051788,2.107123192,0,0,0,0,0,0,media/,media/
2844,1904A09SMLJ0000000000137759,Meranti Merah,X-13,91,35,SELATAN,877,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8051517,2.107239433,0,0,0,0,0,0,media/,media/
2848,1904A09SMLJ0000000000137760,Meranti Putih,X-13,91,35,SELATAN,877,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052594,2.107870314,0,0,0,0,0,0,media/,media/
2849,1904A09SMLJ0000000000137718,Meranti Merah,X-13,91,35,SELATAN,877,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052684,2.10788841,0,0,0,0,0,0,media/,media/
2853,1904A09SMLJ0000000000137719,Meranti Merah,X-13,91,35,SELATAN,877,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052321,2.108605218,0,0,0,0,0,0,media/,media/
2857,1904A09SMLJ0000000000137761,Meranti Kuning,X-13,91,35,SELATAN,877,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052411,2.109119332,0,0,0,0,0,0,media/,media/
2865,1904A09SMLJ0000000000137720,Meranti Merah,X-13,91,35,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052228,2.109637174,0,0,0,0,0,0,media/,media/
2871,1904A09SMLJ0000000000137721,Meranti Kuning,X-13,91,35,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8052224,2.110327264,0,0,0,0,0,0,media/,media/
2883,1904A09SMLJ0000000000137764,Meranti Kuning,X-13,91,36,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054306,2.110198742,0,0,0,0,0,0,media/,media/
2891,1904A09SMLJ0000000000137693,Meranti Merah,X-13,91,36,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053957,2.108748939,0,0,0,0,0,0,media/,media/
2904,1904A09SMLJ0000000000137765,Meranti Merah,X-13,91,36,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054145,2.107420122,0,0,0,0,0,0,media/,media/
2918,1904A09SMLJ0000000000137766,Meranti Merah,X-13,91,36,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053974,2.105817251,0,0,0,0,0,0,media/,media/
2920,1904A09SMLJ0000000000137767,Meranti Kuning,X-13,91,36,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054186,2.105246607,0,0,0,0,0,0,media/,media/
2922,1904A09SMLJ0000000000137768,Meranti Merah,X-13,91,36,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053738,2.105145041,0,0,0,0,0,0,media/,media/
2924,1904A09SMLJ0000000000137695,Keranji,X-13,91,36,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053383,2.104549091,0,0,0,0,0,0,media/,media/
2925,1904A09SMLJ0000000000137754,Meranti Merah,X-13,91,36,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8053743,2.104512907,0,0,0,0,0,0,media/,media/
2926,1904A09SMLJ0000000000137696,Meranti Merah,X-13,91,36,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8054375,2.104220395,0,0,0,0,0,0,media/,media/
2932,1904A09SMLJ0000000000137804,Nyatoh,X-13,91,37,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056243,2.10425598,0,0,0,0,0,0,media/,media/
2940,1904A09SMLJ0000000000137805,Meranti Merah,X-13,91,37,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805643,2.10507215,0,0,0,0,0,0,media/,media/
2965,1904A09SMLJ0000000000137751,Meranti Kuning,X-13,91,37,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805625,2.106984388,0,0,0,0,0,0,media/,media/
2975,1904A09SMLJ0000000000137807,Meranti Merah,X-13,91,37,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056033,2.107761117,0,0,0,0,0,0,media/,media/
2985,1904A09SMLJ0000000000137808,Meranti Merah,X-13,91,37,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8055291,2.108766804,0,0,0,0,0,0,media/,media/
3008,1904A09SMLJ0000000000137752,Meranti Putih,X-13,91,37,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8055167,2.109916592,0,0,0,0,0,0,media/,media/
3045,1904A09SMLJ0000000000138355,Meranti Merah,X-13,91,38,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057451,2.107431872,0,0,0,0,0,0,media/,media/
3049,1904A09SMLJ0000000000138356,Meranti Merah,X-13,91,38,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058124,2.107182965,0,0,0,0,0,0,media/,media/
3051,1904A09SMLJ0000000000138357,Meranti Merah,X-13,91,38,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058173,2.106859913,0,0,0,0,0,0,media/,media/
3055,1904A09SMLJ0000000000138358,Meranti Merah,X-13,91,38,UTARA,844,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805796,2.106583807,0,0,0,0,0,0,media/,media/
3067,1904A09SMLJ0000000000138359,Meranti Kuning,X-13,91,38,SELATAN,788,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8058163,2.105887947,0,0,0,0,0,0,media/,media/
3072,1904A09SMLJ0000000000138360,Keruing,X-13,91,38,SELATAN,788,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805682,2.105164647,0,0,0,0,0,0,media/,media/
3073,1904A09SMLJ0000000000137803,Meranti Kuning,X-13,91,38,SELATAN,788,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805673,2.105101316,0,0,0,0,0,0,media/,media/
3080,1904A09SMLJ0000000000138362,Meranti Merah,X-13,91,38,SELATAN,788,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057495,2.104212278,0,0,0,0,0,0,media/,media/
3082,1904A09SMLJ0000000000137842,Meranti Merah,X-13,91,38,SELATAN,788,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057765,2.104157999,0,0,0,0,0,0,media/,media/
3084,1904A09SMLJ0000000000137769,Meranti Merah,X-13,91,38,SELATAN,788,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057568,2.104124831,0,0,0,0,0,0,media/,media/
3086,1904A09SMLJ0000000000137785,Meranti Merah,X-13,91,38,SELATAN,788,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057478,2.104025311,0,0,0,0,0,0,media/,media/
3088,1904A09SMLJ0000000000137784,Meranti Kuning,X-13,91,38,SELATAN,788,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056859,2.10399213,0,0,0,0,0,0,media/,media/
3089,1904A09SMLJ0000000000137770,Meranti Merah,X-13,91,38,UTARA,735,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8056949,2.103974037,0,0,0,0,0,0,media/,media/
3090,1904A09SMLJ0000000000137771,Meranti Merah,X-13,91,38,UTARA,735,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057219,2.103992134,0,0,0,0,0,0,media/,media/
3092,1904A09SMLJ0000000000137772,Meranti Merah,X-13,91,38,UTARA,735,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057668,2.103856433,0,0,0,0,0,0,media/,media/
3094,1904A09SMLJ0000000000137786,Meranti Merah,X-13,91,38,UTARA,735,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057848,2.103838341,0,0,0,0,0,0,media/,media/
3095,1904A09SMLJ0000000000137773,Meranti Merah,X-13,91,38,UTARA,735,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8057929,2.103911948,0,0,0,0,0,0,media/,media/
3098,1904A09SMLJ0000000000137774,Meranti Kuning,X-13,91,38,UTARA,735,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805739,2.103857659,0,0,0,0,0,0,media/,media/
3101,1904A09SMLJ0000000000137813,Meranti Kuning,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060732,2.104049843,0,0,0,0,0,0,media/,media/
3107,1904A09SMLJ0000000000137840,Meranti Kuning,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060174,2.104778015,0,0,0,0,0,0,media/,media/
3133,1904A09SMLJ0000000000137814,Meranti Merah,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.806018,2.105951044,0,0,0,0,0,0,media/,media/
3134,1904A09SMLJ0000000000137815,Meranti Merah,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.806027,2.105969139,0,0,0,0,0,0,media/,media/
3136,1904A09SMLJ0000000000137841,Meranti Merah,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060594,2.106068161,0,0,0,0,0,0,media/,media/
3144,1904A09SMLJ0000000000137753,Meranti Merah,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8059895,2.106291477,0,0,0,0,0,0,media/,media/
3147,1904A09SMLJ0000000000137816,Meranti Merah,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060605,2.106629886,0,0,0,0,0,0,media/,media/
3151,1904A09SMLJ0000000000137817,Jelutung,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.806059,2.107239281,0,0,0,0,0,0,media/,media/
3154,1904A09SMLJ0000000000137818,Meranti Merah,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060426,2.107619139,0,0,0,0,0,0,media/,media/
3161,1904A09SMLJ0000000000137819,Meranti Merah,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8059764,2.108647907,0,0,0,0,0,0,media/,media/
3164,1904A09SMLJ0000000000137820,Keruing,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8060478,2.108756117,0,0,0,0,0,0,media/,media/
3168,1904A09SMLJ0000000000137821,Meranti Merah,X-13,91,39,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.805993,2.108987388,0,0,0,0,0,0,media/,media/
3172,1904A09SMLJ0000000000137787,Meranti Merah,X-13,91,40,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8062449,2.108469637,0,0,0,0,0,0,media/,media/
3173,1904A09SMLJ0000000000138343,Meranti Merah,X-13,91,40,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8062809,2.1084425,0,0,0,0,0,0,media/,media/
3188,1904A09SMLJ0000000000138344,Meranti Kuning,X-13,91,40,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8063165,2.107078673,0,0,0,0,0,0,media/,media/
3189,1904A09SMLJ0000000000138345,Nyatoh,X-13,91,40,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8063075,2.107060578,0,0,0,0,0,0,media/,media/
3207,1904A09SMLJ0000000000138346,Sindur,X-13,91,40,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8062714,2.104156683,0,0,0,0,0,0,media/,media/
3208,1904A09SMLJ0000000000138347,Meranti Merah,X-13,91,40,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8062717,2.104117582,0,0,0,0,0,0,media/,media/
3210,1904A09SMLJ0000000000137788,Meranti Kuning,X-13,91,40,SELATAN,681,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8062717,2.103999969,0,0,0,0,0,0,media/,media/
3213,1904A09SMLJ0000000000137789,Meranti Kuning,X-13,91,40,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8062693,2.103861565,0,0,0,0,0,0,media/,media/
3215,1904A09SMLJ0000000000138348,Meranti Kuning,X-13,91,40,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8062853,2.103797572,0,0,0,0,0,0,media/,media/
3217,1904A09SMLJ0000000000137809,Kapur,X-13,91,41,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8064334,2.104220534,0,0,0,0,0,0,media/,media/
3219,1904A09SMLJ0000000000137824,Keruing,X-13,91,41,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8064185,2.104481149,0,0,0,0,0,0,media/,media/
3221,1904A09SMLJ0000000000137825,Meranti Kuning,X-13,91,41,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8063978,2.1048465,0,0,0,0,0,0,media/,media/
3226,1904A09SMLJ0000000000137826,Kapur,X-13,91,41,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8063917,2.105457475,0,0,0,0,0,0,media/,media/
3228,1904A09SMLJ0000000000137827,Meranti Merah,X-13,91,41,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8064427,2.105796591,0,0,0,0,0,0,media/,media/
3234,1904A09SMLJ0000000000137828,Meranti Putih,X-13,91,41,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8065117,2.106149784,0,0,0,0,0,0,media/,media/
3235,1904A09SMLJ0000000000137829,Meranti Kuning,X-13,91,41,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8064128,2.10618596,0,0,0,0,0,0,media/,media/
3241,1904A09SMLJ0000000000137810,Meranti Merah,X-13,91,41,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8064821,2.10650789,0,0,0,0,0,0,media/,media/
3257,1904A09SMLJ0000000000137811,Keruing,X-13,91,41,UTARA,608,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8065486,2.107153518,0,0,0,0,0,0,media/,media/
3262,1904A09SMLJ0000000000137833,Meranti Merah,X-13,91,41,SELATAN,553,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.806492,2.107429807,0,0,0,0,0,0,media/,media/
3266,1904A09SMLJ0000000000137812,Meranti Merah,X-13,91,41,SELATAN,553,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8064983,2.107656464,0,0,0,0,0,0,media/,media/
3284,1904A09SMLJ0000000000138363,Meranti Kuning,X-13,91,41,SELATAN,553,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8065408,2.108030266,0,0,0,0,0,0,media/,media/
3287,1904A09SMLJ0000000000137834,Meranti Merah,X-13,91,41,SELATAN,553,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8064868,2.108084542,0,0,0,0,0,0,media/,media/
3294,1904A09SMLJ0000000000138364,Nyatoh,X-13,91,41,SELATAN,553,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.80649,2.108366128,0,0,0,0,0,0,media/,media/
3301,1904A09SMLJ0000000000137835,Meranti Putih,X-13,91,41,SELATAN,553,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8064842,2.10852973,0,0,0,0,0,0,media/,media/
3303,1904A09SMLJ0000000000137836,Meranti Putih,X-13,91,41,SELATAN,553,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8065054,2.108548171,0,0,0,0,0,0,media/,media/
3327,1904A09SMLJ0000000000138398,Mersawa,X-13,91,42,SELATAN,553,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8065954,2.107240645,0,0,0,0,0,0,media/,media/
3335,1904A09SMLJ0000000000137797,Nyatoh,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8066874,2.106782369,0,0,0,0,0,0,media/,media/
3347,1904A09SMLJ0000000000138399,Meranti Kuning,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067215,2.10590535,0,0,0,0,0,0,media/,media/
3352,1904A09SMLJ0000000000138400,Meranti Merah,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067226,2.10568307,0,0,0,0,0,0,media/,media/
3359,1904A09SMLJ0000000000138401,Meranti Merah,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.80667,2.105293367,0,0,0,0,0,0,media/,media/
3361,1904A09SMLJ0000000000138402,Meranti Merah,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067336,2.105215131,0,0,0,0,0,0,media/,media/
3362,1904A09SMLJ0000000000137798,Kapur,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8066887,2.105160843,0,0,0,0,0,0,media/,media/
3364,1904A09SMLJ0000000000138349,Meranti Merah,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067403,2.104953611,0,0,0,0,0,0,media/,media/
3368,1904A09SMLJ0000000000137799,Meranti Merah,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8066635,2.104781832,0,0,0,0,0,0,media/,media/
3370,1904A09SMLJ0000000000137800,Meranti Merah,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067175,2.104700415,0,0,0,0,0,0,media/,media/
3372,1904A09SMLJ0000000000138350,Meranti Kuning,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067362,2.104617062,0,0,0,0,0,0,media/,media/
3376,1904A09SMLJ0000000000138351,Meranti Kuning,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8066649,2.104389287,0,0,0,0,0,0,media/,media/
3382,1904A09SMLJ0000000000138352,Meranti Kuning,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067052,2.104081507,0,0,0,0,0,0,media/,media/
3383,1904A09SMLJ0000000000137801,Keranji,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8066062,2.104000071,0,0,0,0,0,0,media/,media/
3386,1904A09SMLJ0000000000137802,Meranti Kuning,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067028,2.103927241,0,0,0,0,0,0,media/,media/
3387,1904A09SMLJ0000000000138353,Meranti Kuning,X-13,91,42,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8066945,2.103798992,0,0,0,0,0,0,media/,media/
3393,1904A09SMLJ0000000000137796,Meranti Kuning,X-13,91,43,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8068477,2.104930904,0,0,0,0,0,0,media/,media/
3417,1904A09SMLJ0000000000143188,Meranti Merah,X-13,91,43,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8069058,2.106095321,0,0,0,0,0,0,media/,media/
3419,1904A09SMLJ0000000000138379,Meranti Kuning,X-13,91,43,UTARA,525,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8068323,2.10629576,0,0,0,0,0,0,media/,media/
3435,1904A09SMLJ0000000000138380,Meranti Merah,X-13,91,43,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8068953,2.10711834,0,0,0,0,0,0,media/,media/
3456,1904A09SMLJ0000000000138381,Meranti Merah,X-13,91,43,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8068703,2.107914905,0,0,0,0,0,0,media/,media/
3458,1904A09SMLJ0000000000137838,Meranti Merah,X-13,91,43,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8068613,2.107978234,0,0,0,0,0,0,media/,media/
3462,1904A09SMLJ0000000000138382,Meranti Merah,X-13,91,43,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067755,2.108290358,0,0,0,0,0,0,media/,media/
3465,1904A09SMLJ0000000000137839,Bangkirai,X-13,91,43,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8067829,2.108426853,0,0,0,0,0,0,media/,media/
3471,1904A09SMLJ0000000000138403,Meranti Merah,X-13,91,44,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8070452,2.107767778,0,0,0,0,0,0,media/,media/
3492,1904A09SMLJ0000000000138404,Meranti Kuning,X-13,91,44,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.80707,2.106038381,0,0,0,0,0,0,media/,media/
3500,1904A09SMLJ0000000000138405,Meranti Merah,X-13,91,44,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8070611,2.104905806,0,0,0,0,0,0,media/,media/
3593,1904A09SMLJ0000000000138421,Meranti Merah,X-13,91,46,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8074713,2.10507915,0,0,0,0,0,0,media/,media/
3597,1904A09SMLJ0000000000138373,Meranti Merah,X-13,91,46,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.80749,2.10477394,0,0,0,0,0,0,media/,media/
3599,1904A09SMLJ0000000000138422,Meranti Kuning,X-13,91,46,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8075529,2.104710618,0,0,0,0,0,0,media/,media/
3605,1904A09SMLJ0000000000138374,Meranti Merah,X-13,91,46,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8075937,2.104526131,0,0,0,0,0,0,media/,media/
3606,1904A09SMLJ0000000000138375,Meranti Merah,X-13,91,46,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8075758,2.104508034,0,0,0,0,0,0,media/,media/
3610,1904A09SMLJ0000000000138376,Meranti Merah,X-13,91,46,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8074637,2.104380114,0,0,0,0,0,0,media/,media/
3630,1904A09SMLJ0000000000138395,Meranti Merah,X-13,91,47,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8077356,2.106708564,0,0,0,0,0,0,media/,media/
3633,1904A09SMLJ0000000000137793,Medang,X-13,91,47,SELATAN,514,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8076666,2.106921617,0,0,0,0,0,0,media/,media/
3635,1904A09SMLJ0000000000137794,Kapur,X-13,91,47,UTARA,507,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8077596,2.107145658,0,0,0,0,0,0,media/,media/
3638,1904A09SMLJ0000000000137795,Meranti Merah,X-13,91,47,UTARA,507,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8077743,2.107626543,0,0,0,0,0,0,media/,media/
3639,1904A09SMLJ0000000000138396,Medang,X-13,91,47,UTARA,507,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8077833,2.107635591,0,0,0,0,0,0,media/,media/
3649,1904A09SMLJ0000000000138397,Meranti Merah,X-13,91,47,UTARA,507,POHON TEBANG,Belum Tebang,icon/young_tree.svg,116.8078216,2.108352531,0,0,0,0,0,0,media/,media/
