nomor_pohon,barcode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image1Caption,Image1Source,Image1SourceLink,Image2,Image2Caption,Image2Source,Image2SourceLink,Image3,Image4,chart_link
1759,1904A09SMLJ0000000000129068,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,26.43,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132962254,116.7969056,3.772097005,4.2,Belum,-,-,Tasmanto,30/09/2021 15:14,50000,577.6,-,"Chave et al, 2014",media/1632989629240.jpg,Caption,Source,SourceLink,media/1632989642331.jpg,Caption,Source,SourceLink,media/1632989656484.jpg,media/1632989678360.jpg,
1766,1904A09SMLJ0000000000129069,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,34.07,13,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132592783,116.7971599,-6.164364345,3.23,Belum,-,-,Tasmanto,30/09/2021 15:17,50000,1224.88,-,"Chave et al, 2014",media/1632989820394.jpg,Caption,Source,SourceLink,media/1632989832268.jpg,Caption,Source,SourceLink,media/1632989845430.jpg,media/1632989856016.jpg,
1767,1904A09SMLJ0000000000129070,Jambu,Eugenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,25.15,11,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.132592789,116.7972048,-1.202760673,3.23,Belum,-,-,Bima,30/09/2021 15:20,50000,647.12,-,"Chave et al, 2014",media/1632989986586.jpg,Caption,Source,SourceLink,media/1632989994811.jpg,Caption,Source,SourceLink,media/1632990004647.jpg,media/1632990014166.jpg,
1784,1904A09SMLJ0000000000129071,Jambu,Eugenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,27.07,11,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133344581,116.7972123,-2.551480958,3.21,Belum,-,-,Tasmanto,30/09/2021 15:22,50000,747.06,-,"Chave et al, 2014",media/1632990107708.jpg,Caption,Source,SourceLink,media/1632990115492.jpg,Caption,Source,SourceLink,media/1632990127908.jpg,media/1632990138173.jpg,
1790,1904A09SMLJ0000000000129072,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,28.34,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13418796,116.7972263,106.0036988,3.32,Belum,-,-,Bima,30/09/2021 15:24,50000,661.88,-,"Chave et al, 2014",media/1632990238869.jpg,Caption,Source,SourceLink,media/1632990248833.jpg,Caption,Source,SourceLink,media/1632990258131.jpg,media/1632990267494.jpg,
1791,1904A09SMLJ0000000000129073,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,21.65,11,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134197,116.7971723,106.0036988,3.32,Belum,-,-,Tasmanto,30/09/2021 15:26,50000,429.45,-,"Chave et al, 2014",media/1632990357935.jpg,Caption,Source,SourceLink,media/1632990366259.jpg,Caption,Source,SourceLink,media/1632990376998.jpg,media/1632990386546.jpg,
1808,1904A09SMLJ0000000000129074.01,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,35.35,13,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13690466,116.7974075,13.58741789,3.19,Belum,-,-,Bima,30/09/2021 15:29,50000,1316.32,-,"Chave et al, 2014",media/1632990538691.jpg,Caption,Source,SourceLink,media/1632990548328.jpg,Caption,Source,SourceLink,media/1632990562560.jpg,media/1632990570394.jpg,
1808,1904A09SMLJ0000000000129074.02,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,29.61,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13690466,116.7974075,13.58741789,3.19,Belum,-,-,Tasmanto,30/09/2021 15:31,50000,721.01,-,"Chave et al, 2014",media/1632990649627.jpg,Caption,Source,SourceLink,media/1632990659779.jpg,Caption,Source,SourceLink,media/1632990670966.jpg,media/1632990679454.jpg,
1809,1904A09SMLJ0000000000129075,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,28.84,14,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Hutan Adat Kesumbo Ampai,2.136768941,116.7973176,13.58741789,3.71,Belum,-,-,Bima,30/09/2021 15:34,50000,951.1,-,"Chave et al, 2014",media/1632990748872.jpg,Caption,Source,SourceLink,media/1632990768691.jpg,Caption,Source,SourceLink,media/1632990779832.jpg,media/1632990863299.jpg,
1812,1904A09SMLJ0000000000129076,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,48,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.136457639,116.7973899,41.18997525,3.27,Belum,-,-,Hari Yudistira,4/10/2021 14:49,200000,9412.55,-,"Chave et al, 2014",media/1633391246319.jpg,Caption,Source,SourceLink,media/1633391273631.jpg,Caption,Source,SourceLink,media/1633391294878.jpg,media/1633391360280.jpg,
1832,1904A09SMLJ0000000000129077,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,71,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.134428454,116.7973558,38.04940952,3.27,Belum,-,-,M. Arifin,4/10/2021 14:54,200000,14267.99,-,"Chave et al, 2014",media/1633391558950.jpg,Caption,Source,SourceLink,media/1633391590503.jpg,Caption,Source,SourceLink,media/1633391618850.jpg,media/1633391656778.jpg,
1836,1904A09SMLJ0000000000129078,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,62,40,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.133953392,116.7973652,28.34527534,3.28,Belum,-,-,Didi Trianto,4/10/2021 14:58,200000,10951.03,-,"Chave et al, 2014",media/1633391788831.jpg,Caption,Source,SourceLink,media/1633391831646.jpg,Caption,Source,SourceLink,media/1633391849454.jpg,media/1633391867293.jpg,
1845,1904A09SMLJ0000000000129079,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,68,42,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.133362298,116.7973208,33.94457573,3.28,Belum,-,-,M. Norbi,4/10/2021 15:01,200000,13754.5,-,"Chave et al, 2014",media/1633392033098.jpg,Caption,Source,SourceLink,media/1633392050487.jpg,Caption,Source,SourceLink,media/1633392069452.jpg,media/1633392106883.jpg,
1851,1904A09SMLJ0000000000129080,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,30,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.13288531,116.7973662,23.94674572,3.27,Belum,-,-,M. Arifin,4/10/2021 15:08,200000,3515.5,-,"Chave et al, 2014",media/1633392458712.jpg,Caption,Source,SourceLink,media/1633392473240.jpg,Caption,Source,SourceLink,media/1633392499658.jpg,media/1633392512142.jpg,
1854,1904A09SMLJ0000000000129081,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,58,42,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.132593932,116.7973216,27.0365883,3.27,Belum,-,-,Albano Amaral,4/10/2021 15:16,200000,10083.21,-,"Chave et al, 2014",media/1633392917174.jpg,Caption,Source,SourceLink,media/1633392930809.jpg,Caption,Source,SourceLink,media/1633392953621.jpg,media/1633392974083.jpg,
1863,1904A09SMLJ0000000000129082,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,49,45,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.132981758,116.7975422,29.91261092,3.28,Belum,-,-,Putri,4/10/2021 15:21,200000,7760.58,-,"Chave et al, 2014",media/1633393261558.jpg,Caption,Source,SourceLink,media/1633393276141.jpg,Caption,Source,SourceLink,media/1633393289456.jpg,media/1633393306897.jpg,
1865,1904A09SMLJ0000000000129083,Patah geloga,Planchonia valida,Pohon Dewasa,icon/mature_tree.svg,Not Defined,80,49,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.132836999,116.7975062,33.98185615,3.26,Belum,-,-,Hari Yudistira,4/10/2021 15:27,200000,23847.26,-,"Chave et al, 2014",media/1633393558352.jpg,Caption,Source,SourceLink,media/1633393581511.jpg,Caption,Source,SourceLink,media/1633393635650.jpg,media/1633393653439.jpg,
1877,1904A09SMLJ0000000000129084,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,45,27,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.133526275,116.7975233,48.3028644,3.26,Belum,-,-,Hari Yudistira,4/10/2021 15:36,200000,3991.88,-,"Chave et al, 2014",media/1633394082231.jpg,Caption,Source,SourceLink,media/1633394120298.jpg,Caption,Source,SourceLink,media/1633394136574.jpg,media/1633394168502.jpg,
1884,1904A09SMLJ0000000000129085,Keruing,Dipterocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,82,50,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.134367087,116.7974934,29.37033463,3.25,Belum,-,-,M. Arifin,4/10/2021 15:42,200000,26678.4,-,"Chave et al, 2014",media/1633394500248.jpg,Caption,Source,SourceLink,media/1633394516589.jpg,Caption,Source,SourceLink,media/1633394534126.jpg,media/1633394558829.jpg,
1886,1904A09SMLJ0000000000129086,Putat/ cotik,Planchonia valida,Pohon Muda,icon/young_tree.svg,Not Defined,34,25,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.134213279,116.7974485,31.08506868,3.24,Belum,-,-,M. Kohar,4/10/2021 15:51,50000,1936.83,-,"Chave et al, 2014",media/1633394996565.jpg,Caption,Source,SourceLink,media/1633395037488.jpg,Caption,Source,SourceLink,media/1633395049344.jpg,media/1633395061140.jpg,
1890,1904A09SMLJ0000000000129087,Cempedak air,Artocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,27,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.134500267,116.7974515,30.78163581,3.24,Belum,-,-,Hari Yudistira,4/10/2021 15:55,200000,3154.14,-,"Chave et al, 2014",media/1633395271240.jpg,Caption,Source,SourceLink,media/1633395293522.jpg,Caption,Source,SourceLink,media/1633395315157.jpg,media/1633395334334.jpg,
1894,1904A09SMLJ0000000000129088,Sendok sendok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,48,42,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.134698457,116.7974365,28.08108508,3.24,Belum,-,-,Albano Amaral,4/10/2021 15:58,200000,4295.97,-,"Chave et al, 2014",media/1633395450536.jpg,Caption,Source,SourceLink,media/1633395461194.jpg,Caption,Source,SourceLink,media/1633395475388.jpg,media/1633395492797.jpg,
1896,1904A09SMLJ0000000000129089,Sendok sendok/tapak kuda,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,60,35,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.134800868,116.7975295,32.66293274,3.23,Belum,-,-,Putri,4/10/2021 16:03,200000,5558.38,-,"Chave et al, 2014",media/1633395714656.jpg,Caption,Source,SourceLink,media/1633395729470.jpg,Caption,Source,SourceLink,media/1633395741845.jpg,media/1633395775210.jpg,
1899,1904A09SMLJ0000000000129090,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,46,36,Hutan Adat Kesumbo Ampai,Mineral,Kesumbo Ampai,2.135021245,116.7974337,35.25032703,3.23,Belum,-,-,Hari Yudistira,4/10/2021 16:07,200000,5517.6,-,"Chave et al, 2014",media/1633395957092.jpg,Caption,Source,SourceLink,media/1633395984700.jpg,Caption,Source,SourceLink,media/1633396016186.jpg,media/1633396031803.jpg,
1925,1904A09SMLJ0000000000129091,Petaling,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,66,42,Hutan Adat Kesumbo Ampai,Mineral,Pulau Tilan,2.136565382,116.7977124,31.08219731,3.23,Belum,-,-,Hari Yudistira,4/10/2021 16:12,200000,17833.57,-,"Chave et al, 2014",media/1633396225124.jpg,Caption,Source,SourceLink,media/1633396251822.jpg,Caption,Source,SourceLink,media/1633396287003.jpg,media/1633396314634.jpg,
1933,1904A09SMLJ0000000000129092,Gurah,-,Pohon Muda,icon/young_tree.svg,Not Defined,30,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135914896,116.7977831,-0.550962435,3.27,Belum,-,-,Saipul Manan,27/09/2021 10:07,50000,1411.13,-,"Brown, 1997",media/1632711856694.jpg,Caption,Source,SourceLink,media/1632711915423.jpg,Caption,Source,SourceLink,media/1632711968974.jpg,media/1632712041010.jpg,
1936,1904A09SMLJ0000000000129093,Cempedak air,Artocarpus sp.,Pohon Muda,icon/young_tree.svg,Not Defined,27,35,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13523302,116.7978056,0.880401648,3.28,Belum,-,-,Saipul Manan,27/09/2021 10:18,50000,1797.83,-,"Chave et al, 2014",media/1632712514258.jpg,Caption,Source,SourceLink,media/1632712557698.jpg,Caption,Source,SourceLink,media/1632712595156.jpg,media/1632712644146.jpg,
1939,1904A09SMLJ0000000000129094,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,32,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.135097416,116.7977365,-3.144308444,3.59,Belum,-,-,Alpizar,27/09/2021 10:47,50000,1246.27,-,"Chave et al, 2014",media/1632714286292.jpg,Caption,Source,SourceLink,media/1632714307411.jpg,Caption,Source,SourceLink,media/1632714333467.jpg,media/1632714364364.jpg,
1942,1904A09SMLJ0000000000129096,Gurah,-,Pohon Muda,icon/young_tree.svg,Not Defined,38,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.134943609,116.7976916,-1.070193205,3.8,Belum,-,-,Saipul Manan,27/09/2021 10:53,50000,2566.27,-,"Brown, 1997",media/1632714731763.jpg,Caption,Source,SourceLink,media/1632714753991.jpg,Caption,Source,SourceLink,media/1632714779428.jpg,media/1632714820446.jpg,
1960,1904A09SMLJ0000000000129097,Mentangor,Calophyllum,Pohon Muda,icon/young_tree.svg,Not Defined,28,30,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133519886,116.7976829,3.161820871,3.25,Belum,-,-,Alpizar,27/09/2021 11:05,50000,1683.81,-,"Chave et al, 2014",media/1632715424279.jpg,Caption,Source,SourceLink,media/1632715442642.jpg,Caption,Source,SourceLink,media/1632715489337.jpg,media/1632715513762.jpg,
1961,1904A09SMLJ0000000000129098,Kandis,Garcinia sp.,Pohon Muda,icon/young_tree.svg,Not Defined,28,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.133103445,116.7976486,-4.346177153,3.26,Belum,-,-,Alpizar,27/09/2021 11:12,50000,1476.61,-,"Chave et al, 2014",media/1632715824779.jpg,Caption,Source,SourceLink,media/1632715841262.jpg,Caption,Source,SourceLink,media/1632715875388.jpg,media/1632715921902.jpg,
9,1904A09SMLJ0000000000129099,Kandis,Garcinia sp.,Pohon Muda,icon/young_tree.svg,Not Defined,26,35,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.128635974,116.7888603,7.210226294,3.25,Belum,-,-,Alpizar,27/09/2021 11:17,50000,2206.21,-,"Chave et al, 2014",media/1632716191714.jpg,Caption,Source,SourceLink,media/1632716205407.jpg,Caption,Source,SourceLink,media/1632716227206.jpg,media/1632716248633.jpg,
16,1904A09SMLJ0000000000129100,Gurah,-,Pohon Muda,icon/young_tree.svg,Not Defined,35,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.128859531,116.7889199,-0.585717099,3.25,Belum,-,-,Saipul Manan,27/09/2021 10:29,50000,2084.21,-,"Brown, 1997",media/1632713227882.jpg,Caption,Source,SourceLink,media/1632713251978.jpg,Caption,Source,SourceLink,media/1632713277814.jpg,media/1632713335600.jpg,
17,1904A09SMLJ0000000000129101,Leban,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,25,36,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.129160713,116.7889621,2.747932846,3.25,Belum,-,-,Alpizar,27/09/2021 11:22,50000,2105.48,-,"Chave et al, 2014",media/1632716486474.jpg,Caption,Source,SourceLink,media/1632716501168.jpg,Caption,Source,SourceLink,media/1632716532879.jpg,media/1632716550441.jpg,
24,1904A09SMLJ0000000000129102,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,26,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.12991776,116.7888419,-4.604752079,3.27,Belum,-,-,Alpizar,27/09/2021 11:33,50000,830.98,-,"Chave et al, 2014",media/1632717163841.jpg,Caption,Source,SourceLink,media/1632717182027.jpg,Caption,Source,SourceLink,media/1632717204602.jpg,media/1632717221846.jpg,
25,1904A09SMLJ0000000000129103,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.129890617,116.7888329,-4.627176141,3.24,Belum,-,-,Alpizar,27/09/2021 11:38,200000,2021.69,-,"Chave et al, 2014",media/1632717406204.jpg,Caption,Source,SourceLink,media/1632717430566.jpg,Caption,Source,SourceLink,media/1632717458534.jpg,media/1632717480545.jpg,
41,1904A09SMLJ0000000000129105,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,36,18,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130819998,116.7891772,-4.864169573,3.25,Belum,-,-,Alpizar,27/09/2021 10:40,50000,1873.89,-,"Chave et al, 2014",media/1632713913999.jpg,Caption,Source,SourceLink,media/1632713937621.jpg,Caption,Source,SourceLink,media/1632713966693.jpg,media/1632713990418.jpg,
83,1904A09SMLJ0000000000129106,Leban,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,38,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130549204,116.7892278,0.012228033,3.24,Belum,-,-,Alpizar,27/09/2021 11:42,50000,2686.36,-,"Chave et al, 2014",media/1632717637935.jpg,Caption,Source,SourceLink,media/1632717653951.jpg,Caption,Source,SourceLink,media/1632717679246.jpg,media/1632717694305.jpg,
86,1904A09SMLJ0000000000129107,Leban,Vitex Pinnata,Pohon Muda,icon/young_tree.svg,Least Concern,37,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130769444,116.7893537,2.181558749,3.26,Belum,-,-,Alpizar,27/09/2021 11:46,50000,2550.09,-,"Chave et al, 2014",media/1632717902586.jpg,Caption,Source,SourceLink,media/1632717924305.jpg,Caption,Source,SourceLink,media/1632717944383.jpg,media/1632717964884.jpg,
88,1904A09SMLJ0000000000129108,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,70,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130769435,116.7892908,-8.896315119,3.23,Belum,-,-,Alpizar,27/09/2021 11:50,200000,5743.7,-,"Chave et al, 2014",media/1632718161552.jpg,Caption,Source,SourceLink,media/1632718176917.jpg,Caption,Source,SourceLink,media/1632718203048.jpg,media/1632718220665.jpg,
99,1904A09SMLJ0000000000129110,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,38,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.131419742,116.7892862,-9.463997271,3.23,Belum,-,-,Saipul Manan,27/09/2021 11:54,50000,1743,-,"Chave et al, 2014",media/1632718432012.jpg,Caption,Source,SourceLink,media/1632718449606.jpg,Caption,Source,SourceLink,media/1632718469018.jpg,media/1632718485211.jpg,
118,1904A09SMLJ0000000000129111,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,22,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130230154,116.7895132,-6.679711397,3.22,Belum,-,-,Saipul Manan,27/09/2021 12:00,50000,403.74,-,"Chave et al, 2014",media/1632718742796.jpg,Caption,Source,SourceLink,media/1632718758798.jpg,Caption,Source,SourceLink,media/1632718781791.jpg,media/1632718796508.jpg,
122,1904A09SMLJ0000000000129113,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,23,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.129704284,116.789504,-6.927061065,3.22,Belum,-,-,Saipul Manan,27/09/2021 12:04,50000,440.34,-,"Chave et al, 2014",media/1632719026191.jpg,Caption,Source,SourceLink,media/1632719040308.jpg,Caption,Source,SourceLink,media/1632719059917.jpg,media/1632719077749.jpg,
154,1904A09SMLJ0000000000129114,Putek,Barringtonia sp.,Pohon Muda,icon/young_tree.svg,Not Defined,22,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130105156,116.7896967,-1.609126046,3.25,Belum,-,-,Saipul Manan,27/09/2021 12:08,50000,643.84,-,"Brown, 1997",media/1632719237386.jpg,Caption,Source,SourceLink,media/1632719252754.jpg,Caption,Source,SourceLink,media/1632719270613.jpg,media/1632719293755.jpg,
155,1904A09SMLJ0000000000129115,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,29,10,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130105147,116.7896338,1.811393694,3.21,Belum,-,-,Saipul Manan,27/09/2021 12:12,50000,692.3,-,"Chave et al, 2014",media/1632719433767.jpg,Caption,Source,SourceLink,media/1632719450953.jpg,Caption,Source,SourceLink,media/1632719514811.jpg,media/1632719537497.jpg,
166,1904A09SMLJ0000000000129116,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41.71,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130612567,116.7896707,31.57581675,3.21,Belum,-,-,Adrizam,3/10/2021 9:47,200000,2768.28,-,"Chave et al, 2014",media/1633229121812.jpg,Caption,Source,SourceLink,media/1633229157069.jpg,Caption,Source,SourceLink,media/1633229181221.jpg,media/1633229197426.jpg,
182,1904A09SMLJ0000000000129117,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,63.69,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130996366,116.789734,32.23812076,3.21,Belum,-,-,Adrizam,3/10/2021 9:50,200000,4776.47,-,"Chave et al, 2014",media/1633229346022.jpg,Caption,Source,SourceLink,media/1633229361688.jpg,Caption,Source,SourceLink,media/1633229394038.jpg,media/1633229406009.jpg,
201,1904A09SMLJ0000000000129118,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41.71,8,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.129428928,116.789887,32.3000121,1.86,Belum,-,-,Adrizam,3/10/2021 9:53,200000,1131.93,-,"Chave et al, 2014",media/1633229526529.jpg,Caption,Source,SourceLink,media/1633229538503.jpg,Caption,Source,SourceLink,media/1633229561964.jpg,media/1633229573570.jpg,
237,1904A09SMLJ0000000000129119,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,89.17,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.126300708,116.7897873,32.69353997,1.86,Belum,-,-,Adrizam,3/10/2021 9:56,200000,9212.71,-,"Chave et al, 2014",media/1633229760140.jpg,Caption,Source,SourceLink,media/1633229773557.jpg,Caption,Source,SourceLink,media/1633229791807.jpg,media/1633229803894.jpg,
256,1904A09SMLJ0000000000129120,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,38.85,5,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.127302899,116.7901098,33.15263274,1.87,Belum,-,-,Adrizam,3/10/2021 10:01,50000,622.85,-,"Chave et al, 2014",media/1633229997141.jpg,Caption,Source,SourceLink,media/1633230012467.jpg,Caption,Source,SourceLink,media/1633230045094.jpg,media/1633230056534.jpg,
273,1904A09SMLJ0000000000129122,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,43.94,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130219842,116.7901207,30.89683523,1.87,Belum,-,-,Adrizam,3/10/2021 10:03,200000,2314.32,-,"Chave et al, 2014",media/1633230153354.jpg,Caption,Source,SourceLink,media/1633230166737.jpg,Caption,Source,SourceLink,media/1633230182251.jpg,media/1633230193151.jpg,
282,1904A09SMLJ0000000000129123,Simpur,Dillenia sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,63.69,17,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130850968,116.7900933,32.33270714,1.89,Belum,-,-,Adrizam,3/10/2021 10:06,200000,5397.1,-,"Chave et al, 2014",media/1633230327394.jpg,Caption,Source,SourceLink,media/1633230343018.jpg,Caption,Source,SourceLink,media/1633230359923.jpg,media/1633230373947.jpg,
303,1904A09SMLJ0000000000129124,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,36.3,15,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130613647,116.7901648,33.73464214,1.9,Belum,-,-,Adrizam,3/10/2021 10:09,50000,1594.04,-,"Chave et al, 2014",media/1633230505396.jpg,Caption,Source,SourceLink,media/1633230517394.jpg,Caption,Source,SourceLink,media/1633230534932.jpg,media/1633230544768.jpg,
305,1904A09SMLJ0000000000129125,Simpur,Dillenia sp.,Pohon Muda,icon/young_tree.svg,Least Concern,32.8,17,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.130550323,116.7902098,33.17290648,1.9,Belum,-,-,Adrizam,3/10/2021 10:12,50000,1477.74,-,"Chave et al, 2014",media/1633230694654.jpg,Caption,Source,SourceLink,media/1633230706146.jpg,Caption,Source,SourceLink,media/1633230720216.jpg,media/1633230732027.jpg,
309,1904A09SMLJ0000000000129126,Bintangor,Calophyllum sp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,32.14,20,"Hutan Lindung Pulau Tilan, Kep Rantau Bais",Mineral,Pulau Tilan,2.13034203,116.7902033,2.905461253,1.9,Belum,-,-,Heru,29/09/2021 10:26,200000,1483.64,-,"Chave et al, 2014",media/1632885922043.jpg,Caption,Source,SourceLink,media/1632885948466.jpg,Caption,Source,SourceLink,media/1632885968763.jpg,media/1632885991442.jpg,
